restaurant,reviewer,review,rating,metadata,time,review_count,follower_count,char_count,word_count,clean_review,tokens,lexical_diversity,repetition_ratio,adj_ratio,noun_ratio,verb_ratio,superlative_count,exclamation_count,flesch_reading_ease,neg,neu,pos,compound
Cafe Eclat,Tamanna,"Modified the rating after the second visit since there were no salads and there apple walnut Danish had more raisins than apples :( I was told that everything on their menu is out of season.

The salads here are some of the best I have eaten in Hyderabad. Unassuming place with great food, especially bakery products. Their apple walnut Danish pastry is entirely out of the world!!",3.0,"11 Reviews , 3 Followers",2018-05-11 20:53:00,11.0,3.0,381.0,67.0,"Modified the rating after the second visit since there were no salads and there apple walnut Danish had more raisins than apples :( I was told that everything on their menu is out of season. The salads here are some of the best I have eaten in Hyderabad. Unassuming place with great food, especially bakery products. Their apple walnut Danish pastry is entirely out of the world!!","['modify', 'rating', 'second', 'visit', 'since', 'salad', 'apple', 'walnut', 'danish', 'raisin', 'apple', 'tell', 'everything', 'menu', 'season', 'salad', 'good', 'eat', 'hyderabad', 'unassuming', 'place', 'great', 'food', 'especially', 'bakery', 'product', 'apple', 'walnut', 'danish', 'pastry', 'entirely', 'world']",0.84375,0.15625,0.0821917808219178,0.273972602739726,0.0684931506849315,1.0,2.0,59.342045454545485,0.068,0.814,0.118,0.6988
Flechazo,Haritha Bompelli,"very polite service done by shabir, starters Korean tossed chicken, oriental Devilled prawns were excellent. Veg flexhazo style crispy corn is good too",5.0,1 Review,2019-05-01 20:27:00,1.0,,151.0,23.0,"very polite service done by shabir, starters Korean tossed chicken, oriental Devilled prawns were excellent. Veg flexhazo style crispy corn is good too","['polite', 'service', 'shabir', 'starter', 'korean', 'tossed', 'chicken', 'oriental', 'devil', 'prawn', 'excellent', 'veg', 'flexhazo', 'style', 'crispy', 'corn', 'good']",1.0,0.0,0.1923076923076923,0.4230769230769231,0.0769230769230769,0.0,0.0,51.71032608695654,0.11,0.669,0.221,0.5106
Deli 9 Bistro,Dev,We ordered Cape Ground Chicken Lasagne along with Garlic and Chilli spiced Chicken Pizza. Both the dishes were awesome. The minced chicken in the lasagne was perfectly cooked. The Pizza had a thin crust and good flavors. To top it off they have Zomato Gold offer as well!,5.0,"7 Reviews , 7 Followers",2018-11-25 23:42:00,7.0,7.0,271.0,48.0,We ordered Cape Ground Chicken Lasagne along with Garlic and Chilli spiced Chicken Pizza. Both the dishes were awesome. The minced chicken in the lasagne was perfectly cooked. The Pizza had a thin crust and good flavors. To top it off they have Zomato Gold offer as well!,"['order', 'cape', 'ground', 'chicken', 'lasagne', 'along', 'garlic', 'chilli', 'spice', 'chicken', 'pizza', 'dish', 'awesome', 'mince', 'chicken', 'lasagne', 'perfectly', 'cook', 'pizza', 'thin', 'crust', 'good', 'flavor', 'top', 'zomato', 'gold', 'offer', 'well']",0.8571428571428571,0.1428571428571429,0.0566037735849056,0.320754716981132,0.1320754716981132,0.0,1.0,86.05350000000001,0.0,0.732,0.268,0.937
Aromas@11SIX,Parth Gupta,The ambiance of this place doesn’t justify the price. Severely over priced. Only with Gold is it ok. Would prefer if they thought of their service and ambience and try and compare with other restaurants out there.,1.0,"3 Reviews , 2 Followers",2018-12-02 20:17:00,3.0,2.0,213.0,37.0,The ambiance of this place doesnt justify the price. Severely over priced. Only with Gold is it ok. Would prefer if they thought of their service and ambience and try and compare with other restaurants out there.,"['ambiance', 'place', 'justify', 'price', 'severely', 'price', 'gold', 'ok', 'would', 'prefer', 'think', 'service', 'ambience', 'try', 'compare', 'restaurant']",0.9375,0.0625,0.0476190476190476,0.1666666666666666,0.1428571428571428,0.0,0.0,71.68949324324328,0.075,0.871,0.055,-0.2023
Cafe Eclat,Sandeep Pendurthy,"Restricted to order just eggs due to diet plan, the Spanish omelette was very well made. The selection on the menu looked tempting and the bread and dessert counter had a great variety to offer. The Coffee was good and service very efficient and warm.",4.0,"63 Reviews , 163 Followers",2018-10-24 09:58:00,63.0,163.0,251.0,45.0,"Restricted to order just eggs due to diet plan, the Spanish omelette was very well made. The selection on the menu looked tempting and the bread and dessert counter had a great variety to offer. The Coffee was good and service very efficient and warm.","['restrict', 'order', 'egg', 'due', 'diet', 'plan', 'spanish', 'omelette', 'well', 'make', 'selection', 'menu', 'look', 'tempting', 'bread', 'dessert', 'counter', 'great', 'variety', 'offer', 'coffee', 'good', 'service', 'efficient', 'warm']",1.0,0.0,0.1224489795918367,0.2244897959183673,0.1428571428571428,0.0,0.0,67.53000000000003,0.047,0.688,0.265,0.9011
Beyond Flavours,Pradeep Kumar Gupta,Service experience was very good especially by Papiya. Food served was very good and tasty and they served it very well. I would like to visit Beyond again and will recommend it to friends for its food and its reasonable price.,5.0,1 Review,2019-05-19 21:52:00,1.0,,227.0,41.0,Service experience was very good especially by Papiya. Food served was very good and tasty and they served it very well. I would like to visit Beyond again and will recommend it to friends for its food and its reasonable price.,"['service', 'experience', 'good', 'especially', 'papiya', 'food', 'serve', 'good', 'tasty', 'serve', 'well', 'would', 'like', 'visit', 'beyond', 'recommend', 'friend', 'food', 'reasonable', 'price']",0.85,0.15,0.0909090909090909,0.1818181818181818,0.1136363636363636,0.0,0.0,69.15845528455286,0.0,0.665,0.335,0.9446
GD's,Ishna Rawlani,"A hidden treasure, you have to travel across to eat these heavenly burgers. A small place situated in DLF,
GD's is a very renowned place famous among people who work in the IT hub and also students in the
same area. You can park your car, and explore this joyous ride. They have burgers like never before, all
named after the galaxy, stars and sky. GD is himself who got these after a lot of research and planned to
ditch his corporate job to start a journey with burgers, why? Because he absolutely loves them. When
you head there, place your order, it takes a min hiimum of 20 minutes for your burgers to arrive as they
prepare all fresh on the live grill in front of you. The burgers are vegetarian, chicken, paneer, fish and
more that is grilled to perfection and topped it with your chosen flavours off the menu. The bread is soft
and straight out of the oven. They also have sandwiches, starters and hotdogs! Try the Mercury, it’s all
chicken strips with melted Creamy cheese, the perfect burger for a rainy day. The Venus if you are a
lamb fan, or the Milky Way if you love chicken with a lot of Mayo. They also have Neptune, made in
Ferrero nuts, chicken and cheese. There is a special dip you will be served with and it’s out of the world!",4.0,"46 Reviews , 152 Followers",2018-08-24 22:59:00,46.0,152.0,1248.0,235.0,"A hidden treasure, you have to travel across to eat these heavenly burgers. A small place situated in DLF, GD's is a very renowned place famous among people who work in the IT hub and also students in the same area. You can park your car, and explore this joyous ride. They have burgers like never before, all named after the galaxy, stars and sky. GD is himself who got these after a lot of research and planned to ditch his corporate job to start a journey with burgers, why? Because he absolutely loves them. When you head there, place your order, it takes a min hiimum of 20 minutes for your burgers to arrive as they prepare all fresh on the live grill in front of you. The burgers are vegetarian, chicken, paneer, fish and more that is grilled to perfection and topped it with your chosen flavours off the menu. The bread is soft and straight out of the oven. They also have sandwiches, starters and hotdogs! Try the Mercury, its all chicken strips with melted Creamy cheese, the perfect burger for a rainy day. The Venus if you are a lamb fan, or the Milky Way if you love chicken with a lot of Mayo. They also have Neptune, made in Ferrero nuts, chicken and cheese. There is a special dip you will be served with and its out of the world!","['hidden', 'treasure', 'travel', 'across', 'eat', 'heavenly', 'burger', 'small', 'place', 'situate', 'dlf', 'gd', ""'s"", 'renowned', 'place', 'famous', 'among', 'people', 'work', 'hub', 'also', 'student', 'area', 'park', 'car', 'explore', 'joyous', 'ride', 'burger', 'like', 'never', 'name', 'galaxy', 'star', 'sky', 'gd', 'get', 'lot', 'research', 'plan', 'ditch', 'corporate', 'job', 'start', 'journey', 'burger', 'absolutely', 'love', 'head', 'place', 'order', 'take', 'min', 'hiimum', '20', 'minute', 'burger', 'arrive', 'prepare', 'fresh', 'live', 'grill', 'front', 'burger', 'vegetarian', 'chicken', 'paneer', 'fish', 'grill', 'perfection', 'top', 'choose', 'flavour', 'menu', 'bread', 'soft', 'straight', 'oven', 'also', 'sandwich', 'starter', 'hotdog', 'try', 'mercury', 'chicken', 'strip', 'melted', 'creamy', 'cheese', 'perfect', 'burger', 'rainy', 'day', 'venus', 'lamb', 'fan', 'milky', 'way', 'love', 'chicken', 'lot', 'mayo', 'also', 'neptune', 'make', 'ferrero', 'nut', 'chicken', 'cheese', 'special', 'dip', 'serve', 'world']",0.8495575221238938,0.1504424778761062,0.0674157303370786,0.2397003745318352,0.1086142322097378,0.0,2.0,76.75750000000002,0.014,0.832,0.154,0.9885
KFC,Prince Shiva,"worst service and i have spoke to the franchise owner and i know him in Hyderabad he told me. he can't do business with high quality ingredients, please don't go to KFC restaurant",1.0,"4 Reviews , 4 Followers",2019-03-21 01:09:00,4.0,4.0,179.0,33.0,"worst service and i have spoke to the franchise owner and i know him in Hyderabad he told me. he can't do business with high quality ingredients, please don't go to KFC restaurant","['bad', 'service', 'speak', 'franchise', 'owner', 'know', 'hyderabad', 'tell', 'business', 'high', 'quality', 'ingredient', 'please', 'go', 'kfc', 'restaurant']",1.0,0.0,0.054054054054054,0.2432432432432432,0.1351351351351351,1.0,0.0,69.59659090909092,0.116,0.819,0.065,-0.4215
Zing's Northeast Kitchen,Sumit,"Such a disappointing visit. Went at around 7.30 p.m. Menu was given having lot of options to choose from. Beef, Pork, Chicken, Fish, Veg. I don't eat Pork and Beef so asked for Chicken Momo: NOT AVAILABLE Veg Momo: NOT AVAILABLE Mung Tang (fish item): NOT AVAILABLE Full Steam Fish: NOT AVAILABLE.
I walked out of the place without having anything.",1.0,"401 Reviews , 2736 Followers",2019-01-17 22:19:00,401.0,2736.0,348.0,61.0,"Such a disappointing visit. Went at around 7.30 p.m. Menu was given having lot of options to choose from. Beef, Pork, Chicken, Fish, Veg. I don't eat Pork and Beef so asked for Chicken Momo: NOT AVAILABLE Veg Momo: NOT AVAILABLE Mung Tang (fish item): NOT AVAILABLE Full Steam Fish: NOT AVAILABLE. I walked out of the place without having anything.","['disappointing', 'visit', 'go', 'around', '7.30', 'p.m.', 'menu', 'give', 'lot', 'option', 'choose', 'beef', 'pork', 'chicken', 'fish', 'veg', 'eat', 'pork', 'beef', 'ask', 'chicken', 'momo', 'available', 'veg', 'momo', 'available', 'mung', 'tang', 'fish', 'item', 'available', 'full', 'steam', 'fish', 'available', 'walk', 'place', 'without', 'anything']",0.7435897435897436,0.2564102564102564,0.0131578947368421,0.3289473684210526,0.1447368421052631,0.0,0.0,68.92239071038254,0.0,0.735,0.265,0.934
Beyond Flavours,Sai Raj Kiran,"I came here with my parents. We ordered for Thai peneer tikka, kaju pulao and veg biryani. The kaju pulao and veg biryani were really good. This is a decent place to go with family. Shubro and papiya served well.",4.0,"2 Reviews , 1 Follower",2019-05-18 15:54:00,2.0,1.0,212.0,40.0,"I came here with my parents. We ordered for Thai peneer tikka, kaju pulao and veg biryani. The kaju pulao and veg biryani were really good. This is a decent place to go with family. Shubro and papiya served well.","['come', 'parent', 'order', 'thai', 'peneer', 'tikka', 'kaju', 'pulao', 'veg', 'biryani', 'kaju', 'pulao', 'veg', 'biryani', 'really', 'good', 'decent', 'place', 'go', 'family', 'shubro', 'papiya', 'serve', 'well']",0.8333333333333334,0.1666666666666666,0.0434782608695652,0.3478260869565217,0.0869565217391304,0.0,0.0,86.62000000000002,0.0,0.872,0.128,0.6478
Udipi's Upahar,Nalin Venkat Sameera,"I was here with my dad for a quick tiffin/ snack time on our way home. Frankly speaking, I wasn't expecting such good food. We had Masala Dosa, Idli and Vada. I felt there could have been a better variety of chutneys (like tamarind or ginger) apart from the regular coconut one. Not only did the food make us feel satiated, but also satisfied.",4.0,"122 Reviews , 639 Followers",2018-10-01 16:02:00,122.0,639.0,343.0,64.0,"I was here with my dad for a quick tiffin/ snack time on our way home. Frankly speaking, I wasn't expecting such good food. We had Masala Dosa, Idli and Vada. I felt there could have been a better variety of chutneys (like tamarind or ginger) apart from the regular coconut one. Not only did the food make us feel satiated, but also satisfied.","['dad', 'quick', 'tiffin/', 'snack', 'time', 'way', 'home', 'frankly', 'speak', 'expect', 'good', 'food', 'masala', 'dosa', 'idli', 'vada', 'feel', 'could', 'well', 'variety', 'chutney', 'like', 'tamarind', 'ginger', 'apart', 'regular', 'coconut', 'one', 'food', 'make', 'feel', 'satiate', 'also', 'satisfied']",0.9411764705882352,0.0588235294117647,0.08,0.2,0.0933333333333333,0.0,0.0,74.87425000000003,0.027,0.884,0.089,0.6055
Mazzo - Marriott Executive Apartments,Satabdi Mohanty,We had dinner here on new years eve.The servers here are just wonderful . We sat on the pool front patio and enjoyed the view with our delicious wine and dinner. Must try!,5.0,"1 Review , 14 Followers",2019-02-17 18:43:00,1.0,14.0,171.0,33.0,We had dinner here on new years eve.The servers here are just wonderful . We sat on the pool front patio and enjoyed the view with our delicious wine and dinner. Must try!,"['dinner', 'new', 'year', 'eve', 'server', 'wonderful', 'sit', 'pool', 'front', 'patio', 'enjoy', 'view', 'delicious', 'wine', 'dinner', 'must', 'try']",0.9411764705882352,0.0588235294117647,0.1081081081081081,0.2432432432432432,0.1081081081081081,0.0,1.0,82.32708333333336,0.0,0.725,0.275,0.8999
Hotel Zara Hi-Fi,Depak,"Good food ...............
But can you add some more spicy because ur items was not spicy... Like a paneer and chicken curry other wise everything was good.
And service was good.....................................................",5.0,"2 Reviews , 97 Followers",2018-10-18 15:50:00,2.0,97.0,229.0,31.0,Good food ............... But can you add some more spicy because ur items was not spicy... Like a paneer and chicken curry other wise everything was good. And service was good.....................................................,"['good', 'food', 'add', 'spicy', 'ur', 'item', 'spicy', 'like', 'paneer', 'chicken', 'curry', 'wise', 'everything', 'good', 'service', 'good']",0.8125,0.1875,0.2058823529411764,0.2352941176470588,0.0294117647058823,0.0,0.0,81.06500000000001,0.069,0.673,0.258,0.8066
